date,actual,prediction
2018-12-06,3181.67,3190.632
2018-12-07,3181.56,3187.3559999999998
2018-12-10,3144.76,3191.1639999999998
2018-12-11,3159.82,3191.5160000000005
2018-12-12,3170.61,3193.774
2018-12-13,3219.69,3192.942
2018-12-14,3165.91,3201.1459999999997
2018-12-17,3161.2,3200.468
2018-12-18,3128.43,3190.493
2018-12-19,3091.13,3176.565
2018-12-20,3067.42,3160.478
2018-12-21,3029.4,3149.053
2018-12-24,3038.2,3133.8370000000004
2018-12-25,3017.28,3123.181
2018-12-26,3002.03,3108.927
2018-12-27,2990.51,3092.069
2018-12-28,3010.65,3069.1509999999994
2019-01-02,2969.54,3053.625
2019-01-03,2964.84,3034.4590000000003
2019-01-04,3035.87,3018.1000000000004
2019-01-07,3054.3,3012.5739999999996
2019-01-08,3047.7,3011.2619999999997
2019-01-09,3078.48,3013.092
2019-01-10,3072.69,3017.12
2019-01-11,3094.78,3022.661
2019-01-14,3067.78,3031.9359999999997
2019-01-15,3127.99,3039.6629999999996
2019-01-16,3128.65,3051.397
2019-01-17,3111.42,3067.308
2019-01-18,3168.17,3081.9660000000003
2019-01-21,3185.64,3095.196
2019-01-22,3143.32,3108.3300000000004
2019-01-23,3141.05,3117.892
2019-01-24,3158.78,3124.1490000000003
2019-01-25,3184.47,3132.758
2019-01-28,3183.78,3141.727
2019-01-29,3193.97,3153.327
2019-01-30,3168.48,3159.925
2019-01-31,3201.63,3163.908
2019-02-01,3247.4,3172.929
2019-02-11,3306.47,3180.8520000000003
2019-02-12,3330.34,3192.9350000000004
2019-02-13,3397.03,3211.6369999999997
2019-02-14,3402.14,3237.2349999999997
2019-02-15,3338.7,3261.571
2019-02-18,3445.74,3276.994
2019-02-19,3439.61,3303.19
2019-02-20,3451.93,3327.754
2019-02-21,3442.71,3356.0989999999997
2019-02-22,3520.12,3380.207
2019-02-25,3729.48,3407.4790000000003
2019-02-26,3684.69,3449.78
2019-02-27,3678.39,3485.215
2019-02-28,3669.37,3513.351
2019-03-01,3749.71,3540.0739999999996
2019-03-04,3794.1,3581.175
2019-03-05,3816.01,3616.011
2019-03-06,3848.09,3653.6510000000003
2019-03-07,3808.85,3693.267
2019-03-08,3657.58,3729.8810000000003
2019-03-11,3729.95,3743.6270000000004
2019-03-12,3755.35,3743.674
2019-03-13,3724.19,3750.7399999999993
2019-03-14,3698.49,3755.3200000000006
